Season,Episode Name,Episode Number,Speaker,Text
1,Poor Muffy/Transcript,52,Mrs. Crosswire:,"The Elwood Arms?? That tacky place?! Ed, we can't stay there!"
1,Poor Muffy/Transcript,52,Francine:,I know! Muffy can stay at my house.
1,Poor Muffy/Transcript,52,Muffy:,"Really?! Oh, Mumsie, can I stay with Francine? Please?"
1,Poor Muffy/Transcript,52,Mrs. Crosswire:,Well... Only if it's alright with Francine's family.
1,Poor Muffy/Transcript,52,Francine:,Of course it is! They'll love to have you!
1,Poor Muffy/Transcript,52,Muffy:,") Atchoo! Francine's right. Any time I want to sneeze, all I have to do is..."
1,Poor Muffy/Transcript,52,Mrs. Crosswire:,"That's enough now, Muffy."
1,Poor Muffy/Transcript,52,Catherine:,What is going on here??
1,Poor Muffy/Transcript,52,Francine:,"Catherine, Muffy is gonna be staying with us for a couple of days."
1,Poor Muffy/Transcript,52,Catherine:,)
1,Poor Muffy/Transcript,52,Servant:,") Where shall I place this, Miss?"
1,Poor Muffy/Transcript,52,Francine:,"Muffy, you already brought a TV!"
1,Poor Muffy/Transcript,52,Muffy:,What if I want to watch two things at the same time?
1,Poor Muffy/Transcript,52,Servant:,)
1,Poor Muffy/Transcript,52,Muffy:,Over here.
1,Poor Muffy/Transcript,52,Catherine:,"Excuse me, I know this is probably unimportant, but there was barely enough room for two people before you brought in this junk!"
1,Poor Muffy/Transcript,52,Muffy:,"I know. Catherine, how would you like your own room?"
1,Poor Muffy/Transcript,52,Catherine:,My own room?
1,Poor Muffy/Transcript,52,Catherine:,My own room! )
1,Poor Muffy/Transcript,52,Muffy:,"No, a little more to the left."
1,Poor Muffy/Transcript,52,Francine:,)
1,Poor Muffy/Transcript,52,Muffy:,That's perfect. Now let's go back to the statue.
1,Poor Muffy/Transcript,52,Francine:,Muffy!
1,Poor Muffy/Transcript,52,Muffy:,What?
1,Poor Muffy/Transcript,52,Francine:,"I'm not your servant, you know!"
1,Poor Muffy/Transcript,52,Muffy:,"I'm sorry, Francine. I just wanted your room to look perfect. Can you ever forgive me?"
1,Poor Muffy/Transcript,52,Francine:,Sure. Sorry I yelled.
1,Poor Muffy/Transcript,52,Muffy:,Me too. Now just move the statue a little to the left.
1,Poor Muffy/Transcript,52,Francine:,Grrr!
1,Poor Muffy/Transcript,52,Mrs. Frensky:,Muffy! Francine! Dinner!
1,Poor Muffy/Transcript,52,Muffy:,"Thank goodness. With all this moving, I'm famished!"
1,Poor Muffy/Transcript,52,Muffy:,"Whoa, now let me get this straight. You want me to eat food cooked last night, that other people touched, that got cold and then was cooked again?"
1,Poor Muffy/Transcript,52,Mrs. Frensky:,"Sure, kiddo. It's called leftovers."
1,Poor Muffy/Transcript,52,Muffy:,I call it vomitrocious.
1,Poor Muffy/Transcript,52,Muffy:,There's something wrong with your TV. You only get three channels.
1,Poor Muffy/Transcript,52,Francine:,"Yeah. We can get one more, but you have to put the antenna on your head and dance around. Want to give it a try?"
1,Poor Muffy/Transcript,52,Muffy:,"No VCR, no video games. I think we studied this period in school. Pretty soon we invent the wheel, right?"
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Football, anybody?"
1,Poor Muffy/Transcript,52,Muffy:,I’ve got a better idea. Let's go get ice-cream!
1,Poor Muffy/Transcript,52,Francine:,"Friday nights are ice-cream nights, Muffy."
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Tell you what. Since Muffy's our guest, why don't we break with tradition and get some ice-cream right now?"
1,Poor Muffy/Transcript,52,Muffy:,...and a scoop of ham ripple and sprinkle and nuts and whipped cream....
1,Poor Muffy/Transcript,52,Francine:,"Does this mean we get to have ice cream every Tuesday, daddy?"
1,Poor Muffy/Transcript,52,Mr. Frensky:,"We need to try to make Muffy feel at home, Francine. Just think how hard it must be for your sister to adjust to living at Muffy's."
1,Poor Muffy/Transcript,52,Catherine:,)
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Hurry up in there, ducks. Bedtime!"
1,Poor Muffy/Transcript,52,Muffy:,"Mr. Frensky, I’ve been thinking. Why doesn't your family have as much money as my family does?"
1,Poor Muffy/Transcript,52,Mr. Frensky:,That's a good question.
1,Poor Muffy/Transcript,52,Mr. Frensky:,"All I know is there are some perfectly nice people who are rich and some equally nice people who aren't. Besides, what would I do with money? Could I buy a better family?"
1,Poor Muffy/Transcript,52,Muffy:,"No, but you can get more TV channels."
1,Poor Muffy/Transcript,52,Mr. Frensky:,") Well, I think I could live without that. I'd rather spend my time with Francine and her friends."
1,Poor Muffy/Transcript,52,Francine:,Sock attack!
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Ah, you got me!"
1,Poor Muffy/Transcript,52,Muffy:,"This is all very heartwarming, but you're hurting my feet."
1,Poor Muffy/Transcript,52,Francine:,"I'll leave my bike at home, so we can walk to school together."
1,Poor Muffy/Transcript,52,Muffy:,Walk?! All the way to school?! Are you joking?! The Crosswire limousine stops in front of her. I'll see you there!
1,Poor Muffy/Transcript,52,Muffy:,How did you get here so fast?
1,Poor Muffy/Transcript,52,Mrs. Frensky:,Francine! You forgot your lunch!
1,Poor Muffy/Transcript,52,Muffy:,You want my driver to take you back?
1,Poor Muffy/Transcript,52,Muffy:,What happened to the electricity?
1,Poor Muffy/Transcript,52,Bailey:,And now the little girl jumps on the pony's back... and now the pony has begun to fly... and now there's a rainbow...
1,Poor Muffy/Transcript,52,Muffy:,"Give it a rest, Bailey. It's just not the same."
1,Poor Muffy/Transcript,52,Lady:,Rrr!
1,Poor Muffy/Transcript,52,Lady:,)
1,Poor Muffy/Transcript,52,Lady ):,Hello? This is your neighbor from downstairs. What's going on?
1,Poor Muffy/Transcript,52,Muffy:,"Francine, I was listening to that!"
1,Poor Muffy/Transcript,52,Lady ):,"Would you turn that music down, please?!"
1,Poor Muffy/Transcript,52,Francine:,"You can't play it that loud, Muffy! The neighbors."
1,Poor Muffy/Transcript,52,Muffy:,"Let me get this straight. I can't have the food I like, I can't watch the TV channels I want and now I can't play my music?!"
1,Poor Muffy/Transcript,52,Francine:,"Look, Muffy, If you don't like it, why don't you just go home?!"
1,Poor Muffy/Transcript,52,Muffy:,") Well, maybe I will! I'm getting pretty tired of being poor, anyway!"
1,Poor Muffy/Transcript,52,Francine:,Fine!
1,Poor Muffy/Transcript,52,Muffy:,Fine!
1,Poor Muffy/Transcript,52,Mr. Frensky:,I guess we were just too much for Muffy.
1,Poor Muffy/Transcript,52,Francine:,"Don't call her that. If you have to talk about her, her name is Muff-rotten-stinkweed-Crosswire-spit."
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Wow, strangely enough rotten-stinkweed-spit is my own middle name. Do you think we could be related?"
1,Poor Muffy/Transcript,52,Francine:,"Daddy, please."
1,Poor Muffy/Transcript,52,Francine:,Hello?
1,Poor Muffy/Transcript,52,Muffy:,"I just want to tell you I'm leaving, and if I die sneezing I hope you're happy."
1,Poor Muffy/Transcript,52,Mr. Frensky:,"May I speak to her? Hello? Muffy? Look, if you leave, who's gonna play football with us?"
1,Poor Muffy/Transcript,52,Francine:,Oh please!
1,Poor Muffy/Transcript,52,Muffy:,Tell Francine I heard that.
1,Poor Muffy/Transcript,52,Mr. Frensky:,I just wish you'd reconsider.
1,Poor Muffy/Transcript,52,Muffy:,"Oh, okay. I'll stay."
1,Poor Muffy/Transcript,52,Francine:,"Whoa, whoa, whoa, aren't you gonna ask me if you can stay?"
1,Poor Muffy/Transcript,52,Muffy:,"Excuse me, Mr. Frensky, someone wants to talk to me. Okay, Francine, am I allowed to stay?"
1,Poor Muffy/Transcript,52,Francine:,No!
1,Poor Muffy/Transcript,52,Muffy:,)
1,Poor Muffy/Transcript,52,Francine:,"You aren't! For the first time, Muffy looks genuinely shocked. You've been rude and selfish, Muffy Crosswire!"
1,Poor Muffy/Transcript,52,Muffy:,W-what?
1,Poor Muffy/Transcript,52,Francine:,"Maybe I shouldn't have been so mean to Muffy, but she didn't care about anybody but herself."
1,Poor Muffy/Transcript,52,Mr. Frensky:,"Maybe it seemed that way, honey, but maybe Muffy's just not used to living in a house with different rules. It might be a good thing for you two to talk about it in school tomorrow."
1,Poor Muffy/Transcript,52,Francine:,I hope she doesn't sneeze to death before then.
1,Poor Muffy/Transcript,52,Francine:,Muffy?
1,Poor Muffy/Transcript,52,Muffy:,Francine. I wanted to tell you I'm sorry I was so rude. I really did like staying at your house.
1,Poor Muffy/Transcript,52,Francine:,Aren't you going to take your limo?
1,Poor Muffy/Transcript,52,Muffy:,I decided to walk with you today.
1,Poor Muffy/Transcript,52,Francine:,Really? You sure you aren't gonna to faint or something?
1,Poor Muffy/Transcript,52,Muffy:,"I'm having Bailey follow. The limousine follows the girls. I even started to miss leftovers. The hotel wouldn't make them for me. Francine, do you think...?"
1,Poor Muffy/Transcript,52,Francine:,What?
1,Poor Muffy/Transcript,52,Muffy:,"Mumsie says the carpet's almost out, but... do you think I could stay one last night with you?"
1,Poor Muffy/Transcript,52,Francine:,"Well, if you think you can survive with just three TV channels."
1,Poor Muffy/Transcript,52,Muffy:,"Of course. If I can survive walking all the way to school, I can survive anything!"
1,Poor Muffy/Transcript,52,Francine:,)
1,Poor Muffy/Transcript,52,Muffy:,I'm serious! Are we there yet?! How much farther? I think I have a blister!
1,D.W.'s Blankie/Transcript,53,Arthur:,Is there any way to separate D.W. from her Blankie? She brings it with her everywhere...
1,D.W.'s Blankie/Transcript,53,Arthur ):,...to daycare...
1,D.W.'s Blankie/Transcript,53,D.W.:,Hm...
1,D.W.'s Blankie/Transcript,53,Arthur ):,...to the amusement park...
1,D.W.'s Blankie/Transcript,53,D.W.:,Hold on! Woo!
1,D.W.'s Blankie/Transcript,53,Arthur ):,...even in the bathtub. And it never gets washed!
1,D.W.'s Blankie/Transcript,53,Arthur:,"Everywhere she goes, she's just gotta have that smelly old blankie."
1,D.W.'s Blankie/Transcript,53,D.W.:,Come on!
1,D.W.'s Blankie/Transcript,53,Arthur:,And that's why I'm spending my entire Saturday running all over town with her.
1,D.W.'s Blankie/Transcript,53,D.W.:,"Move it, Arthur!"
1,D.W.'s Blankie/Transcript,53,D.W.:,Yoo-hoo! She feels in Kate’s crib. )
1,D.W.'s Blankie/Transcript,53,Arthur:,Hello? Buster? D.W. runs into him and he drops the phone. Ohh!
1,D.W.'s Blankie/Transcript,53,Buster ):,Arthur? Are you still there?
1,D.W.'s Blankie/Transcript,53,Arthur:,D.W.!
1,D.W.'s Blankie/Transcript,53,D.W.:,My blankie's missing!
1,D.W.'s Blankie/Transcript,53,Arthur:,"Big whoop. He picks up the phone under the table. Buster? Sorry, I got D.W.ed. Really?! You rented all the Renegade Joe movies?! Cool! I'm on my way!"
1,D.W.'s Blankie/Transcript,53,D.W.:,Arthur! My blankie! I can't find it!
1,D.W.'s Blankie/Transcript,53,Arthur:,"Well, we know it's not in the washing machine. Ask Mom where it is."
1,D.W.'s Blankie/Transcript,53,D.W.:,She went to work and won't be home till late.
1,D.W.'s Blankie/Transcript,53,Pal:,)
1,D.W.'s Blankie/Transcript,53,D.W.:,"You took it, didn't you?! Where's my blankie, you pathetic excuse for a dog?!"
1,D.W.'s Blankie/Transcript,53,Pal:,)
1,D.W.'s Blankie/Transcript,53,Arthur:,He didn't take your germy blankie! Pal's got better taste than that!
1,D.W.'s Blankie/Transcript,53,D.W.:,Prove it! Help me find it!
1,D.W.'s Blankie/Transcript,53,Arthur:,I'm going to Buster's. Find your own blankie!
1,D.W.'s Blankie/Transcript,53,D.W.:,"When I'm asking all your friends if they've seen my blankie, I'm sure the subject of who sleeps with teddy bears will come up."
1,D.W.'s Blankie/Transcript,53,Arthur:,Huh? )
1,D.W.'s Blankie/Transcript,53,Arthur:,"Okay, let's just make it quick. Where did you have it last?"
1,D.W.'s Blankie/Transcript,53,D.W.:,"Well, Mom had to give some papers to Mrs. Tibble. She stops. The Tibble Twins! That's it! Arthur, they stole my blankie!"
1,D.W.'s Blankie/Transcript,53,D.W. ):,"When we were leaving, they probably slid down the bannister..."
1,D.W.'s Blankie/Transcript,53,Timmy+Tommy:,)
1,D.W.'s Blankie/Transcript,53,D.W. ):,...and grabbed my blankie!
1,D.W.'s Blankie/Transcript,53,Tommy:,)
1,D.W.'s Blankie/Transcript,53,Arthur:,How could they do that without you and Mom seeing them?
1,D.W.'s Blankie/Transcript,53,D.W.:,"You're right, Arthur."
1,D.W.'s Blankie/Transcript,53,Tommy:,)
1,D.W.'s Blankie/Transcript,53,D.W.:,Mrs. Tibble must've thrown magic dust on us!
1,D.W.'s Blankie/Transcript,53,Arthur:,) Magic dust?
1,D.W.'s Blankie/Transcript,53,D.W.:,") Come on, Arthur, before they do something terrible with it!"
1,D.W.'s Blankie/Transcript,53,Arthur:,)
1,D.W.'s Blankie/Transcript,53,Mrs. Tibble:,"The twins? No, Arthur. They've been off with Trixie all weekend. But, when they come back, I'll tell them you want to play with them!"
1,D.W.'s Blankie/Transcript,53,Arthur:,"No! See, I didn't... Oh, great! Now, I'm gonna have to play with those two little monsters!"
1,D.W.'s Blankie/Transcript,53,D.W.:,Arthur! I just remembered where my blankie must be! Come on!
1,D.W.'s Blankie/Transcript,53,D.W.:,When we were at the dry cleaners...
1,D.W.'s Blankie/Transcript,53,D.W. ):,"...I must've got hypnotized looking at the clothes on the rack whirling around and around. There are spirals in D.W.’s eyes. Then, while Mom was paying, the machine ordered me to hand over my blankie."
1,D.W.'s Blankie/Transcript,53,Lady:,"Hypnotized? That's the funniest thing I've ever heard! Oh, aren't you just the cutest little girl!"
1,D.W.'s Blankie/Transcript,53,D.W.:,"But, what about my blankie..."
1,D.W.'s Blankie/Transcript,53,Lady:,Such a cute little girl! Goochee goochee goo.
1,D.W.'s Blankie/Transcript,53,Arthur:,I can't believe she thought you were cute!
1,D.W.'s Blankie/Transcript,53,D.W.:,I am cute! I'm adorable! Duh!
1,D.W.'s Blankie/Transcript,53,Arthur:,Come on! I gotta get to Buster's. Where next?
1,D.W.'s Blankie/Transcript,53,D.W.:,Wait a minute. Now I remember! The library! That's where it happened!
1,D.W.'s Blankie/Transcript,53,D.W. ):,"My blankie must have gotten caught in one of them. And when the books went in the slot, my blankie went with them. The blankie disappears. D.W. waves to Miss Turner who is stamping books. And I didn't notice because I was waving to Miss Turner. She’s nice."
1,D.W.'s Blankie/Transcript,53,Arthur:,"Well, I hope you're right, so I can catch the end of Renegade Joe."
1,D.W.'s Blankie/Transcript,53,Miss Turner:,"I'm sorry, D.W. I looked everywhere and didn't see a blankie. However, if you check the card catalogue, you may find a book about blankies."
1,D.W.'s Blankie/Transcript,53,D.W.:,Come on.
1,D.W.'s Blankie/Transcript,53,Arthur:,"Oh no, Binky Barnes. I don't want him to know I'm looking for a blankie."
1,D.W.'s Blankie/Transcript,53,Binky:,"Oh no, it's Arthur. I don't want him to know I'm reading books."
1,D.W.'s Blankie/Transcript,53,D.W.:,"Arthur, that's it! I must have lost it at the car wash."
1,D.W.'s Blankie/Transcript,53,D.W. ):,"We were going though and I felt like I was in a giant dishwasher. Water was dripping on me, because I'd left the window open a little bit. Then that scary giant vacuum cleaner came down and I shut my eyes."
1,D.W.'s Blankie/Transcript,53,D.W.:,)
1,D.W.'s Blankie/Transcript,53,D.W. ):,"And while I had my eyes closed, it must have sucked my blankie right out the window."
1,D.W.'s Blankie/Transcript,53,D.W.:,It's so simple!
1,D.W.'s Blankie/Transcript,53,Man:,"I'm sorry, it only sucks up water, not blankies. But you can have my polishing cloth."
1,D.W.'s Blankie/Transcript,53,Arthur:,It's not dirty enough for her.
1,D.W.'s Blankie/Transcript,53,D.W.:,"Well, this is the last place we went. I guess, maybe after we ate our ice-cream..."
1,D.W.'s Blankie/Transcript,53,D.W. ):,...I left my blankie at the table.
1,D.W.'s Blankie/Transcript,53,Arthur:,That's it??
1,D.W.'s Blankie/Transcript,53,D.W.:,I'm too tired to think of anything. Come on.
1,D.W.'s Blankie/Transcript,53,Arthur:,"Oh, no! We can't go in there! I don't want all those girls to know I'm looking for a blankie! The door closes behind D.W. )"
1,D.W.'s Blankie/Transcript,53,Francine:,Arthur! Over here!
1,D.W.'s Blankie/Transcript,53,Arthur:,Hey!
1,D.W.'s Blankie/Transcript,53,Girls:,"Hi, Arthur."
1,D.W.'s Blankie/Transcript,53,Francine:,"Sit with us, Arthur."
1,D.W.'s Blankie/Transcript,53,Arthur:,"Er-er-er... no, thanks. I'm just here getting D.W. some ice cream. )"
1,D.W.'s Blankie/Transcript,53,Muffy:,What is she doing?
1,D.W.'s Blankie/Transcript,53,Arthur:,"Oh, some make-believe game. You know how little kids are. )"
1,D.W.'s Blankie/Transcript,53,Prunella:,"Yes, they can be so immature."
1,D.W.'s Blankie/Transcript,53,Arthur:,"Oh, well, er... gotta go. Bye!"
